id	quote
19870302	Calvin, how do you explain this test score? It's terrible! I didn't study for it. What do you mean you didn't study for it? Why not? I forgot. You forgot? How could you possibly forget?? What? Huh? Where am I? Who am I? Don't give me this amnesia stuff!
19870303	Gee, it was awfully nice of you strangers to have me over for dinner. Calvin, knock  it off. You mean me? Is my name Calvin? You're not fooling anyone, young man. You do not have amnesia. This all seems vaguely familiar ... and yet ... and yet ... you're asking for an early bedtime, kid. Well, he seems to remember he likes dessert anyway. This is "dessert" you say? Hmm ... perhaps my memory would return if I had some more. That's it, bed!
19870304	I've had enough of this silly amnesia game. Since you won't stop it, you're going to bed. You can let me know if you want to be serious. Wink. Aauughh! Mister, there's a tiger in this room!!
19870305	Calvin, all we want is for you to study and do your best in school, education is very important. That's why this amnesia game has to stop. No more "forgetting" to do your homework. Ok? Ok, mister. Ok? ... uh Dad. Right, Dad. You got it. 
19870306	I'm glad to see you're doing your homework. How is your math class going now? Um ... I'm doing great. How great? Real great. Have you been passing all your quizzes? I didn't say phenomenal.
19870307	RING RING RING RING RI ... It's never for me and I hate taking messages.
19870308	I'M HOME! AAUUGH! YAAAA! I thought that after seven boring hours at school, I though you might appreciate one moment of pure, abject terror. Let me up to get my bat and I'll thank you.
19870309	Hobbes, look! There's a little raccoon on the ground. Is it alive? I think so, but he's hurt. See, he's hardly breathing. Better not touch him if he's hurt. Yeah. You wait here and guard him. I'll run and get Mom. I sure hope she can help. Of course she can! You don't get to be Mom if you can't fix everything just right. 
19870310	There's Hobbes guarding him, Mom. The little raccoon's right over there! Ooh, Calvin, I don't know if we can save him. He looks pretty bad. Go get a shoe box and a clean dish towel. Right! I don't think this poor little guy is going to make it, Hobbes (sigh) I hate it when these things happen. ... you can tell I'm upset when I start talking to you. 
19870311	Well, I got him in the shoe box. I guess all we can do is keep him warm and safe. We'll keep him in the garage, and put out some water and food. I read in a book that raccoons will eat just about anything. Chances are, I'll be happy to donate most of my dinner. Calvin, you don't even know what we're having. 
19870312	Has he eaten anything? No. don't die little raccoon. It wouldn't be very grateful of you to break my heart.
19870313	I can't sleep. Me either. I keep thinking about the raccoon. I hope he lives. Me too. I think animals are always so cute.
19870314	Dad, did you check on the little raccoon this morning? Yes, Calvin. I'm afraid he died. Waahhhh!! I'm sorry too, kiddo. But he didn't have much of a chance. Wahhhaahh! At least he died warm and safe Calvin. We did all could, but now he's gone. Sniff. I know I'm crying because out there he's gone, but he's not gone inside me. 
19870315	Here's a photo I took of you. The picture is kind of fuzzy. You're kind of fuzzy! Ok, make a face! Howth thith? Great! Hold it! Let's see! Let's see! It's developing! I can start to see it! There I am! Look! Look! Ha! Ha! It's great! What a photograph! Hee hee hoo hoo ha ha! Ha ha hee hee ho ho ho! Let's take some more! That's it. Bug your eyes you! Hee hee! Hurry up! All these pictures are of Hobbes?! Aren't they a scream? Can I have ten bucks for another roll of film?
19870316	This is where Dad buried the little raccoon. I didn't even know he existed a few days ago and now he's gone forever. It's like I found him for no reason. I had to say good-bye as soon as I said hello. Still ... in a sad, awful, terrible way, I'm happy I met him. Sniff. What a stupid world. 
19870317	You know Hobbes, I can't figure out this death stuff. Why did that little raccoon have to die? He didn't do anything wrong. He was just little! What's the point of putting him here and taking him back so soon?!? It's either mean or its arbitrary, and either way I've got the heebie-jeebies. Why is it always night when we talk about these things?
19870318	Mom says death is as natural as birth, and it's all part of the life cycle. She says we don't really understand it, but there are many things we don't understand and we just have to do the best we can with the knowledge we have. I guess that makes sense. But don't you go anywhere. Don't worry. 
19870319	Hey! What happened to the trees here? Who cleared out the woods? There used to be lots of animals in these woods! Now it's a mud pit! This sign says, "Future site of Shady Acres condominiums." Animals can't afford condos! "Shady Acres"? The only shade I see is from that bulldozer. 
19870320	Where are all the animals supposed to live now that they cut down these woods to put in houses?? By golly, how would people like it if animals bulldozed a suburb and put in new trees?!? No good, they didn't leave the keys. 
19870321	It took hundreds of years for these woods to grow, and they leveled it in a week. It's gone. After they build new houses here, they'll have to widen the roads and put up gas stations, and pretty soon this whole area will just be a big strip. Eventually there won't be a nice spot left anywhere. I wonder if you can refuse to inherit the world. I think if you're born, it's too late. 
19870322	Kablooie! Ooooh, you've twicked me for the wast time, wabbit! Ha ha ha! Boy, I wish I had some dynamite! Boy, I love weekends! What better way to spend one's freedom than eathing chocolate cereal and watching cartoons! Mm ... I beg to differ on the cereal part. Calvin, you've been sitting in front of the stupid TV all morning! It's a beautiful day! You should be outside! It's going to be a grim day when the world is run by a generation that doesn't know anything but what it's seen on TV! Hey! How can you sit inside all day? Go on! Out! Out! Kids are supposed to run around in the fresh air! Have some fun! Get some exercise! Slam! Well, I guess that's that. Come on. Hi, Susie, are you watching TV? Can we come in? sure, hurry up! It's a commercial.
19870323	Hobbes, want to see my transmogrifier? I didn't know you had a transmogrifier. I just got it. You step into this chamber, set the appropriate dials, and it turns you into whatever you'd like to be. It's amazing what they do with corrugated cardboard these days. Isn't it?
19870324	This transmogrifier will turn you into anything at all. All you do is set this indicator, and the machine automatically restructures your chemical configuration. You can be an eel, a baboon, a giant bug, or a dinosaur. What if you want to be something else? I left some room, just write it on the side. 
19870325	Well, what do you say? Would you like to be transmogrified? I don't think so. Being a tiger is my area of expertise. Don't be scared. The process is instantaneous and completely painless. Just think! With the push of a button, you could be a 500-story gastropod - a slug the size of the Chrysler building. Gosh, how can I refuse? Well, if you don't like that, be something else! I don't care!
19870326	Look, if you can't make up your mind, I'll go first and turn myself into something. I'll show you. But what's the point of turning yourself into something else? No one's done it! Think of the knowledge to be gained. What horrors we visit upon ourselves in the name of science. Ok, I'm in. set the dial on "lungfish" ... no make it "musk ox" ... no ...
19870327	What are you going to transmogrify into? How about a tiger? That's a good idea. The world can always use another tiger. Just turn the arrow and push the button then. All right, here you go. Zap! Did it work? Boy, I'm hot. How do you stand having all this fur? 
19870328	So you're a tiger now? Yep, let me out. Words fail me. I'm disappointed too, but keep in mind transmogrification is a new technology.  
19870329	Thanks for the lunch Mom! I'm going outside. Refueled, the 727 taxis onto the runway. Control tower to Calvin, you are cleared for take off. Roger. Full throttle! Fwoooshh! Take off! Landing gear up! Chugunk! We have reached our crossing altitude of 30,000 feet. A small tasteless snack will be served shortly. This is your captain speaking, I'm afraid our arrival will be slightly delayed. We're stacked up over Washington, and we'll be in a holding pattern for another 40 minutes. Tower to Calvin, you are now cleared for landing. Roger. Landing gear down! Reverse thrust! I saw you outside running in circles for almost an hour! Are you trying to make yourself sick?!? Oog, from now on I'm playing "bus". 
19870330	So Calvin, what's it like to be a tiger now? Kinda fuzzy, but not that different. So! What do you want to talk about? Do we eat soon?
19870331	Hi, Mom! Will you make Hobbes and me a big tuna sandwich? I thought you hated tuna fish. Not anymore. I'm a tiger now. I thought Hobbes was your tiger. Now I'm one too. I transmogrified. Oh, I see. My, she's taking this well, but the strain will surely crack her soon.
19870401	I'm home! Hi Dad. Notice anything different about me? Uh ... new haircut? Geez, did you go blind?? I'm a tiger! Oh, I thought you meant besides that. Calvin, your Dad's very tired and ... Hope you want tuna for dinner dear. 
19870402	Well Hobbes, it's been fun, but I don't think I was meant to be a tiger. Just set the dial to "Calvin" and I'll transmogrify back to a boy. Here you go. Zap! Oops! Try again lunkhead. 
19870403	Here I am, back being Calvin. Your machine works amazingly well. It's my own design. What will you do with it now? Good question. ... although I suppose we could turn Susie into a bowl of chowder if we could just get her into the machine. Leave me out of your life's plans. You little weirdo.  
19870404	Calvin eats one bite too many! He begins to swell! Inflating like a raft. He grows bigger and bigger! Oh, no! how much larger can he get? Ooooh, I think I'm going to explode. No wonder! I've never seen anyone eat so much in one sitting! I hope you learned your lesson. 
19870405	Look, Jane. See Spot. See Spot run. Run, Spot run. Jane sees Spot run. Way to go, Jane! Boy I hate homework. Yahh! Whoop! Hey! Yow! Whoa! Stop! Aaaughh!! Gaackk! Help! Help! Whap!! Bonk! Bonk! What on earth are you doing? Where's your homework? I couldn't concentrate. 
19870406	Rrinnggg! Recess is over! Rrripp! Oh no! why is it you always rip your pants on the day everyone has to demonstrate a math problem at the chalkboard?
19870407	I can't believe I ripped my pants! Recess is over. I'm supposed to be back in class! I can't go in like this! What am I going to do?? ... of all the days to wear the underpants with little rocket ships.
19870408	Look at the size of this rip! Maybe I can pull my shirt down over it. No, that doesn't work. Maybe I can tuck my shirt in the hole. ... nope ... maybe I can stick the ripped part under my belt. No, that doesn't work either. Maybe I can scoot around on my rear the rest of the day.  
19870409	Please don't let the teacher call on me! Don't make me go to the board in my ripped pants! Anyone but me! Just let her call on someone else! Please don't embarrass me in front of the whole class! Calvin, would you do the next problem at the board? So much for my ever joining the clergy. 
19870410	Calvin, will you do the next problem at the board please? No. why not? Frankly, I'd rather not say. Oh, you wouldn't. It's a personal matter. You're going to have to do better than that. Do the words "complete pandemonium" strike terror in your heart? 
19870411	So your teacher didn't know you'd ripped your pants, and she made you do a problem at the chalkboard? That sums it up. How awful! What did you do?? I didn't have a choice. I mooned the whole class. That's why you're home early? Three teachers and the principal couldn't restore order.  
19870412	During emergency landing, replace dinner tray and bring seat to upright position. Extinguish all smoking materials. Including spacecraft, if possible. Out of fuel, the courageous Spaceman Spiff is forced to land on the distant planet Zok! The valiant explorer surveys the Zokkian landscape, who knows what dangers lie hidden in the cratered terrain? Undaunted, Spiff sets out to find help! Miles later, it is evident the planet is completely uninhabited! Our hero is marooned on a lifeless planet! Alone on an alien world. Alone ... all alone ... Darn it, why doesn't anyone ever tell me when the lunch bell rings?
19870413	Susie, where's Miss Wormwood? Who's that lady at her desk? Miss Wormwoods sick. That's our substitute teacher. A substitute? Let's see your teaching certificate, lady!
19870414	Good morning, class. I'll be your substitute teacher today. Miss Wormwood left me instructions as to what we need to go over, so we shouldn't have any problems. Oh, wait, here's a note she added. Just a second. Ok, which one of you is Calvin? Not me! 
19870415	We had a substitute teacher in school today. Did you like her? she was ok, I guess. You guess? It's hard to say. She went home at noon. 
19870416	Mr. Jones lives 50 miles away from you. You both leave home at 5:00 and drive toward each other. Mr. Jones travels at 35 mph, and you drive at 40 mph. At what time will you pass Mr. Jones on the road? Given the traffic around here at 5:00 who knows? I always catch these trick questions. 
19870417	I've got a scheme to get us some money. Oh boy. See? I sneaked all these kernels of corn off my dinner plate tonight. How is that going to get us money? Easy. I just stick them under my pillow. With any luck, the tooth fairy won't know they're fakes until it's too late!
19870418	Dad, how do people make babies? Most people just go to Sears, buy the kit, and follow the assembly instructions. I came from Sears?? No, you were a blue light special at Kmart, almost as good, and a lot cheaper. Aauughhh! Dear, what are you telling Calvin now?!
19870419	How come you don't put on any pajamas? Fact is, I never take them off! Did you ash your face and brush your teeth? Yep! We both did! Ok then, good night. Good night. Move over, will ya? I'm already over! You should be over there! Quit pushing fuzz-for-brains! You're on my side! Call me names will you?! Yeah! Whumpp! Yaaaaa! Oh no! Ok! Ok! You win! Phoo ... I wish you had brushed your teeth! Yecch ... I wish you had washed your face! 
19870420	I've got to give a 5-minute oral report in school on Thursday. We're supposed to research our subject, write it up, and present it to the class with a visual aid. That's a big assignment. I'll say. I hate my teacher. She knows we'll all do it on the last evening, but she gave us three days to worry about it. 
19870421	What's the subject of your report? The brain. What do you know about brains? Well, I saw this movie where they kept this guy's brain alive in a tank of water. Then a power surge mutated the brain, and it crawled out and terrorized the populace. That's informative. Unfortunately for my report, Mom caught me, and I didn't get to see how it ended. 
19870422	I've got to give my report on "The Brain" at school today. See my visual aid? I cooked some noodles and put them in a paper bag. Doesn't that look like brains? Well, I guess I'm all set. Did you write your report yet? Nah. I borrowed Mom's pocket dictionary. I'll do it on the bus. 
19870423	My five-minute report on "The Brain." Of course it's difficult to explain the complexities of the brain in just five minutes, but to begin, the brain is part of the central nervous system. I'll pause for a few moments, so you can all finish writing that down. Calvin! Pow! Jab! Kick! Pow! Pow! Rattatattattatta rattatattatta eeeeeeeeeee boom! Please, please, pretty please? No. you should've save some of your own Halloween candy. 
19870425	Hey, can we change the channel now? I want to watch something else. My show's not over yet. Aw c'mon! you see this program all the time! Can't we watch my show for once? No, I was here first. Pipe down, this is a good part. I hate national geographic animal specials. 
19870426	Good night, Calvin. ... all right where are you?! Calvin, I thought I said to get ready for bed! Now hurry up! I can't! I'm trapped in slow motion! Well you'd better get in normal speed ... now! Ahh! Time snap! 
19870427	Point A is twice as far from point C as point B is from A. if the distance from point B to point C is 5 inches, how far is point A from point C? The living dead don't need to solve word problems. 
19870428	Calvin the zombie searches for food. Horribly, the undead feed upon the living! ... although, in a pinch, a pbj will do, I fyou eat it messily enough. 
19870429	When in Rome ...
19870430	Gkpthh! Heh heh ... thpkk! Hee hee. Hee hee ha ha ha ho ho hee hee hoo hoo ha ha ho heh heh ... of course. Real zombies never get the giggles by looking at each other.
19870501	Oh no! Too much bubble bath! Uh oh! Pop! How on earth do you do this?!? These things seem to happen.
19870502	Aauughhhhh
19870503	Gosh it's perfect kite flying weather! But why let the stupid kite have all the fun? You've got your tail on? Yep, just let out some string and start running. That's it! Faster! Faster! I'm flying! I'm fl-ooof! Ow! Ack! Ooh! Are you ok? Boy, you were almost up there. I know! (ow) We just need a little more wind. Ok, here's another breeze! Let 'er rip! Oomph! Yow! Maybe you're too heavy. Gee, I hadn't thought of that. Hmm ... how can I get lighter? Mrs. Carroll says a naked kid tied to a stuffed animal is running through her yard. You handle it, I got the little nudist out of her bird bath remember?
19870504	We're supposed to have this whole stupid book read by tomorrow. Flip-ip-ip-ip-ip-ip! There! It's good to get that out of the way! Reading goes faster if you don't sweat comprehension. Where's the Frisbee?
19870505	Ahoy! Toss the rope ladder down! What's the password? Tigers are mean! Tigers are fierce! Tigers have teeth and claws that pierce! Tigers are great! They can't be beat! If I was a tiger that would be neat! He can climb the tree without the ladder, so he got to make up the password. Go on, what's the third verse? 
19870506	Mom, when are you going shopping next? I don't know why? We seem to be out of gun powder. Sheesh, I didn't even do it yet.  
19870507	Now! Are you sure there's a career to be made as a "human discus"? Well, we gotta get a bigger field.  
19870508	I tripped a kid yesterday, and he fell in the mud it was hilarious. Aaugh! Ploop! I dunno. That kind of humor is so broad. You didn't do it right. C'mere and give me a hand. 
19870509	What's this? It looks gross. It's a vegetarian meal. It's good for you. Vegetarian?? Yecchh! I'm not a vegetarian! I'm a dessertarian.
19870510	Ever notice how different the air smells after a good rain? It smells like ... like ... dead worms! Wow! Look at the size of that puddle! Wahoooo! Ha ha ha ha ha! Sploosh splash sploosh splash! Hee hee hee hee! Ha ha ha ha! Rats, my underwear's all soaked. Now it's gonna itch and ride up my rear all afternoon. Well it was worth it! That's why I never wear the stuff. 
19870511	I can't get this stupid hair to comb right. See how it sticks out in back? Maybe you need a haircut. Yeah, but barbers never cut it the way I want. Boy, what a great idea! Thanks! This is easy! You really think your Mom will pay me eight bucks?
19870512	So exactly how would you like the back cut? Just trim the part that sticks out and taper it a little. Wouldn't you rather have it real short? No, just cut a little bit. Are you sure? Don't you think it should be real short? It looks like it should be real short. Are you trying to tell me something? No, I just think it should be real short. Especially, oh, right here. 
19870513	You made a mistake didn't you? No, I can cover it up. Cover what up? What did you do wrong? Nothing, I can't help it if your head has a funny bumps that make the scissors go screwy. Your head's gonna have "funny bumps" in a minute if you don't tell me what you did!! Oops. Hold still. Why'd you say "oops"?! what'd you do now?! Nothing. Let's try parting your hair from ear to ear.  
19870514	This haircut had better look good fuzz brain. You'll love it. It's kind of "new wave". New wave? Like how? Well, sort of "punk" actually. Like a mohawk? In some places it's sort of like a mohawk. I want a mirror. You know what's the rage this year? ... hats. 
19870515	Look what you did to my hair! It looks like it was cut with a weed-eater! Nothing a little tonic and combing can't fix. Get away from me, you menace! If Mom sees this, she'll blow her blood vessels! What am I going to do?? How's that? Sort of the "Lawrence of Arabia" look! Sort of the "Lobotomy Patient" look. 
19870516	My cigarette smoke mixed with the smoke of my .38. If business was as good as my aim, I'd be on easy street. Instead, I've got an office on 49th street and a nasty relationship with a string of collection agents. Yeah, that's me. Tracer Bullet. I've got eight slugs in me. One's lead, and the rest are bourbon. The drink packs a wallop, and I pack a revolver. I'm a private eye. Suddenly my door swung open, and in walked trouble. Brunette, as usual. Take your hat off at the dinner table, Calvin. It's not polite. She was a pushy dame. But she had a case. 
19870517	This is supposed to be great art. ... so why does it look like a bunch of decapitated naked people? A strange feeling comes over Calvin in the art museum. His parents, engrossed in culture, remain blissfully unaware of Calvin's terrible transformation! Yes, a tyrannosaurus is loose in the art museum! The curator shrieks and pandemonium ensues! A guard reaches for his pistol, but the dinosaur is upon him and he is messily devoured! The giant lizard's glory is captured forever on film by the anti-theft cameras! Patrons of the arts flee for their lives! Hundreds of priceless paintings are ripped to shreds in the awful rampage! Wealthy benefactors are trampled! The museum is in ruins! On to symphony hall!! Calvin? Calvin? Were in the next room now. C'mon. I think we'd better get him out o fhere. He had that grin again. I wanna see dinosaurs at the natural history museum again. We spent all afternoon there, Calvin. 
19870518	Take your hat off at the dinner table, Calvin. Here comes the hurricane. You cut your hair!! No I didn't Hobbes did. Why on earth did you cut your own hair?! Look at you! I said Hobbes cut it! You think I'd do this?? Well I didn't!
19870519	Some barber you are! Mom says there's nothing I can do but wait for my hair to grow back. In the meantime, I've got to go around looking like I've got mange! I hope you're happy. Happy?! You stiffed me! Where's my eight bucks?!
19870520	Look, I'm sorry I gave you a bad haircut. I didn't mean to. A fat lot of good that does me. I can make it up to you. Honest. Yeah? How? I bought a yellow magic marker. See, I'll just draw some hair on, there, it's looking better already. Really? Is it? 
19870521	Well, your hair doesn't stick up the way it used to, but at least your head's yellow again. Thanks, Hobbes. you're a real life saver. I'm sorry I got so mad at you. Nonsense. No harm done. Boy, wait till I show Mom! Uh oh. Does it come off? From now on, just keep your brainy ideas to yourself ok?
19870522	Calvin. Calvin the Genius. Calvin the Super Genius. This is how you sign your reports? It kind of inclines you to read it more charitably, don't you think?
19870523	Clink. Clink. My iced tea is a failure.
19870524	Whew! This must be the biggest hill in the state! Kind of frustrating isn't it? I wish Dad would get transferred to the Andes. Let's go down the hill and see if we can travel into the future. Go into the future? How? It's easy! All we have to do is get going real fast and we'll time-warp! Ha ha! Faster! Faster! Gosh, what do you suppose the future will be like? Who knows? Flying cars and cities built built on clouds, maybe! Just think of all the weird things we can tell people we saw! Oh boy! Hey, we're at the bottom of the hill. I didn't feel any time warp, did you? Nope. But look! It's two minutes later than when we started! We're in the future!! Hmm ... things haven't improved. I'm disappointed. 
19870525	Goodness, you're filthy. Into the tub with you. I obey the letter of the law, if not the spirit. Let's hear some water running! Nuts.
19870526	I'm home! Yaaaaa! Aaaugh! Yowp! Arrgh! Yip! (pant pant) Why do you always do that?! Natural exuberance is one of those qualities that makes us tigers so darn endearing!
19870527	I'm home! Yaaa ... huh?? Uh oh! Ha ha! Fooled you!! Elapsed turnaround time, point eight seconds. Ha! Stupid tiger. 
19870528	I'm home! Hello? Hobbes?? six ... five ... four ...
19870529	I'm home. I'm home. I'm home! Wellll? So you're home.
19870530	Calvin steps up to the plate and the outfield heads for the bleachers. It's sure to be another homer folks. Here's the pitch! Bonk! Not surprisingly the pitcher decides to walk Calvin.
19870531	Before beginning any home plumbing repair, make sure you possess the proper tools for the job. Check the following list of handy explitives and see that you know how to use them. Calvin wakes up one morning to find he no longer exists in the third dimension! He is in 2-D! Thinner than a sheet of paper, Calvin has no surface area on the bottom of his feet! He is immobile! Only by waving his body can Calvin create enough friction with the ground to move! Having width but no thickness, Calvin is vulnerable to the slightest gust of wind! To avoid drafts, he twists himself into a tube, and rolls across the floor! Someone is coming! Calvin quickly stands up straight. Turning perfectly sideways, he is nearly invisible vertical line! No one will notice! Hey, Dad, know why you didn't see me all morning?? I was two-dimensional! Hmmm, I'll bet you can't do it all afternoon, too ... dear!
19870601	I couldn't read it because my parents forgot to pay the gravity bill.
19870602	Make a prediction Hobbes. what for? So we can see if you have ESP. Ok, I predict you'll find an irresistible attraction to a mud hole. Ha ha. You stay away from me. It's going to come true! I can feel it! 
19870603	Hey Dad, how does a carburetor work? I can't tell you. Why not? It's a secret. No it isn't! you just don't know!
19870604	This is a job for ... aackk! Waaughhh!! For? ... someone else.
19870605	Time for bed, Calvin. It's a free country. I can do what I want. Good night. Communists! 
19870606	Oh no, I have to go to the bathroom! The monsters will get me as soon as I set foot on the floor! I know! Put your pillow down as a decoy. While they're eating that, you can slip out! Great idea! I'm coming out of bed now! I'm coming out of bed now! Here I am, all fat and squishy! They took it! Man, look at those feathers fly! You'd better hurry! No, I've decided to stay here and wet the bed. But it's ok with me if you don't want to stay. 
19870607	Croquet is a gentleman's game. That's hard to believe. I've played before and I can tell you the temptation to misuse these things is awful. Hey, don't put the wickets so far apart. This is the way they're supposed to be. No it isn't, you big cheater. You're doing this because you can hit the ball harder than I can. Cheater?? Who took the lucky red ball when I wasn't looking? I got to pick first because you did last time! That's a lie! You always take the lucky red ball first! Call me a liar. Will you? Well, you're just a poop head! So there! Thbpbpthpt! Potty mouth! Potty mouth! Calvin is a potty mouth! You're asking for a toothless mouth buster! Yeah? Says you and what army? You couldn't knock the teeth out of a mosquito! Ha! Mosquito's don't even have teeth. That shows how dumb you are! Compared to you, I'm Einstein! Leggo my leg! Ow! Go stick your nose in a rubber hose, you walking flea condo! I'd say it takes one to know one bozo! Why don't you go play in the food processor! It's getting dark, Calvin. C'mon inside! Aw Mom, we're right in the middle of a croquet game! 
19870608	Bombarded by high-energy photons, Calvin is transformed into a living x-ray. Although this condition will facilitate future medical diagnoses, it does make Calvin's presence at the dinner table a disgusting ordeal! Everyone can see Calvin's food being ground input mushy pulp and swallowed! At this moment, Calvin chews up a large spoonful of creamed corn! For gosh sakes, close your mouth when you chew!! You think we want to see that?! Mkghh! Smack! Blaghkh! 
19870609	Here's a little town. Here's a steam shovel scooping out a giant hole. Here comes the bulldozer, pushing thousands of barrels of toxic nuclear waste into the giant hole. Over the years, these dangerous poisons seep into underground waterways. The cancer rate of the nearby little town triples. If you want me, I'll be under the bed. 
19870610	A strike?? That pitch was four feet above my head! Ha! It was a perfect pitch! You're just too short! Yeah? Well, you're just too stupid! Kick kick kick. Well, you're just too ugly. Kick. Kick. Kick. Kicking dust is the only part of this game we really like. 
19870611	Want to know a funny trick? When somebody isn't looking you tie his shoes together! Ha ha! That's great! Lets go find some sucker to pull it on! Yeah! Clunk! Well. Well! Woo hoo hoo hoo.
19870612	I'm hungry. Can I have a snack? Sure. Help yourself. You can have an apple or an orange from the fridge. Even through we're both talking english, we're not speaking the same language. 
19870613	Boy, I love summer vacation. I can feel my brain beginning to atrophy already. Shhh ...
19870614	I'm going outside Mom! Hold all my calls. Calvin looks around something is different. The odd-colored tree behind him slowly lifts up! It's not a tree at all! It's a let! Oh no! Calvin is the size of a bug to a bug he runs for his life! A claw crashes with deafening impact! The bug is trying to step on Calvin! What a horrible fate! Calvin scrambles madly, promising himself that he'll never squish another bug if he lives to return to normal size! Suddenly in a spray of slime, the bug is gone! A monstrous frog licks its chops! Calvin is saved! Aacck! What's that on my plate?! Good heavens, get it off the table!! But Mom, frogs are our friends! 
19870615	Look Hobbes I got a magic carpet! What's so magic about it? Magic carpets fly! You can ride them! Isn't this the rug from the hallway? Up, rug! Up! Up! Hey, look! It works! Ok, rug, warp factor five! Is this legal? Do you have your registration and proof of insurance?
19870616	Wow! I've never been on a magic carpet before. Hmm ... me either. Ok rug, let's cruise at 10,000 feet! Wheeeee! Gosh, this sure beats having Mom drive us around! Let's go to the mall and hang out! Do we get complimentary bags of nuts on our flight?
19870617	Hey, let's fly into the city and buzz Dad's office! Ha! Won't be be surprised when he sees us out his 20th floor window! What if he's mad that we took the hallway rug? What's to get mad about? We wiped our feet first. Yeah, but all this city mileage may hurt the resale value. 
19870618	Ok, I think that's Dad's building up ahead. I'm not sure where his office is, so we'll just have to look in the windows as we zip by. Hey! There he is! There's Dad! Hi, Dad! Dad, look! Out the window! Darn it! He's still reading that brief. Look out the window, Dad! Did you bring any rocks? I didn't think to. 
19870619	Hey Dad! Look out the window! I can't believe he's just sitting in there. Why doesn't he look up? I guess he's pretty busy. Yeah, but we can't sit up here all day! Sheesh. Let's go. If he had noticed us, we could've given him a ride home. Hmph. I say let him take the smelly ol' bus if he can't even look out the window once in a while, serves him right. 
19870620	I'm home! Dad! Hobbes and I flew by your office window today on a rug! We saw you working. We waved and hollered, but you didn't even look up. We couldn't believe it. You missed the whole thing! I thought we were cutting down his sugar intake. 
19870621	Oh boy oh boy oh boy oh boy oh boy oh boy oh boy oh boy. Wait! Wait! I've got to savor this moment! The brilliance of it all! I'm a genius! A sheer genius! Susie's playing on the sidewalk! Now's my chance to use the snowball I've been saving in the freezer! She'll never expect a snowball in June! Boy, will she be mad! Ha ha ha! This is going to be great! Here it comes! Oh boy! Oh boy! Hey Susie!! Piff. I missed! Darn it! Darn it! Darn it! Of all the miserable luck! Aaarrghh! There must've been a cross breeze! I can't believe it! I save that snowball for three whole months! I ... scoop scoop. I ... I ... uh ... pow! The irony o fthis is just sickening. 
19870622	1988 isn't too far away Dad. If your thinking of running for "Dad" again, you'd better get your campaign in gear. Frankly, the pools look grim. I don't think you've got much of a shot at keeping the office. I take comfort in the fact that not many people want it. Flippant remarks have a way of haunting candidates, you know. 
19870623	The chameleon sits motionless. Amazingly, the lizard changes color to blend in with his surroundings. Moments later, he is virtually invisible. I see you hiding back there! Now come clean up this mess you made in the kitchen! 
19870624	Hold still. There's a monster horsefly on your head. Pow! Can you believe it? I missed! So excuse me for trying to help! you wanna scratch a stinging welt all day? Fine! Go away! No, wait there's a mosquito on you. 
19870625	I wanna horsey ride! I'm busy Calvin. You know, Dad, it won't be long before I'm all grown up. One day you'll wake up and wonder how all the years slipped by. You'll look back and say, "Where has the time gone? Calvin's so big. It's hard to remember when he was small enough that I could give him horsey rides." ... but those days will be lost forever. I think I've worked through my potential guilt now. No, no! Jump the fence! 
19870626	I read that girls are made up of "sugar and spice and everything nice" ... whereas boys are made of "snips and snails and puppy dogs' tails." Hmph. So what are tigers made of? "Dragonflies and katykids, but mostly chewed-up little kids." Oh, that's clever.  
19870627	Do you have any money? Nope. Hmm ... how can we get some? Who do we know that we could sue?
19870628	What's wrong with you, fish? Why won't you eat this big, fat, juicy worm? Besides the obvious, I mean. Boy I hate fishing, this is so boring! Look, I can see a whole bunch of fish down there, but they're not biting! Lousy fish! By golly, I'm not going to sit here all day waiting for them to get hungry! Here, help me carry this rock. We'll dump it in the water and blast the fish out. Then we can just pick them up. Heave! Kabloosh! Ok, it was a bad idea! But I got wet too, right? No, no your idea was fine! We just didn't throw in a big enough object. 
19870629	... so could I, Mom? Please? Pleeeaase? I still don't think giving her "Bambi eyes" is going to get you a flame thrower. Maybe I should sniffle a little too, huh? 
19870630	What a perfect day! If something doesn't happen here soon, I'm gonna wack out. 
19870701	Look a firefly! Your rear hasn't lit, if that's what you're wondering. I can't even tell what muscle to flex. 
19870702	Hey Hobbes, want to see an antelope? An antelope?! C'mon! See she's coming down the ladder to her boyfriends car! You're not laughing. It's not funny. 
19870703	Tomorrow is independence day. The Declaration of Independence says everyone is created equal and is entitled to life, liberty and the pursuit of happiness. Oh. So when does Paul Revere ride through town and give us our presents. 
19870704	Bang! Kapwinngg! Up up and awaaayy!
19870705	The dreaded scum beings fire! Spaceman Spiff is hit! It never fails. I just washed and waxed this thing. Our hero, the intrepid Spaceman Spiff, struggles with the controls of his damaged spacecraft! The freem propulsion blasters are useless! Spiff crashes onto the surface of an alien planet! Unscathed, the fearless space explorer emerges from the smoldering wreckage! He is marooned on a hostile world! Scorched by twin suns, the planet is nothing but barren rock and methane! There's no hope of finding food or water. Spiff collapses! Oh, no. a hideous alien spots him! In his weakened state, Spiff is no match for the monster! This could be the end!! Lunchtime! I brought you a sandwich and some lemonade. Bring the dishes back when you're done, ok? ... oh well. Thanks Mom. 
19870706	Z. Z. Z. Tag! The game's over tuna brain.
